model_year,milage,accident,clean_title,price,car_id,log_price,car_age,engine_hp,engine_displacement_L,num_cylinders,is_turbo_supercharged,milage_per_year,is_luxury,is_electric,is_hybrid,is_common_color,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,fuel_type_Unknown,fuel_type_not supported,transmission_CVT,transmission_Manual,transmission_Unknown,engine_fuel_detail_Electric,engine_fuel_detail_Flex Fuel,engine_fuel_detail_Gasoline,engine_fuel_detail_Hybrid,engine_fuel_detail_Unknown,brand_freq,model_freq,ext_col_freq,int_col_freq,brand_model_freq
2013,-0.2623356454652944,1,0.0,10300.0,0,9.239996256883693,0.4121178467289197,-0.25303915096786656,0.00782849472300023,-0.13420722710911134,0,-0.6060058339283789,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09628336243452232,0.0007483162883512097,0.22649039660763282,0.5061112496882015,0.0007483162883512097
2021,-0.5732550596373275,1,0.0,38005.0,1,10.545499320981303,-0.8984863754118747,-0.16179092017170416,0.08158744970421634,-0.13420722710911134,0,0.43288285040041896,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.017959590920429036,0.0007483162883512097,0.0002494387627837366,0.11773509603392367,0.0007483162883512097
2022,-0.8098200217057276,0,0.0,54598.0,2,10.90777084654696,-1.062311903179474,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.14522002716294427,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.04065851833374907,0.0002494387627837366,0.08730356697430781,0.5061112496882015,0.0002494387627837366
2015,0.4624672698453252,0,0.0,15500.0,3,9.648659816955295,0.0844667911937211,0.2397012953314105,-0.13968941523943265,-0.13420722710911134,0,0.48078111123803347,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.014716887004240458,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2021,-1.0495787063824884,0,0.0,34999.0,4,10.46310334047155,-0.8984863754118747,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,-1.025554781240736,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.0002494387627837366,0.0002494387627837366,0.5061112496882015,0.0002494387627837366
2016,1.3708040526555758,0,0.0,14798.0,5,9.602314889901848,-0.07935873657387821,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,1.9482297577202774,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.015964080818159143,0.0002494387627837366,0.09329009728111748,0.011224744325268148,0.0002494387627837366
2017,0.36875924121677545,0,0.0,31000.0,6,10.34177474101152,-0.2431842643414775,-0.3260377356047965,-1.2460737399576782,-1.4946036202328241,0,0.8578774435048274,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.08730356697430781,0.5061112496882015,0.0004988775255674732
2001,3.0160684222357346,0,0.0,7300.0,7,8.895766604056085,2.378024179940111,-0.4172859664009589,0.524141179591515,1.2261891660146014,0,0.7602852250092804,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0002494387627837366,0.01845846844599651,0.001746071339486156,0.0002494387627837366
2021,-0.7894719926320997,0,0.0,41927.0,8,10.643709140482002,-0.8984863754118747,-0.1526660970920879,-0.13968941523943265,-0.13420722710911134,0,-0.2291437229859743,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2020,-0.5874451325439365,0,0.0,69950.0,9,11.155550275917102,-0.7346608476442754,1.882169449662334,-0.13968941523943265,-0.13420722710911134,0,-0.008741456735630742,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0007483162883512097,0.22649039660763282,0.5061112496882015,0.0007483162883512097
2021,-0.7096862996855059,0,0.0,73897.0,10,11.210441042970608,-0.8984863754118747,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.015149118352079185,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.03242703916188576,0.0002494387627837366,0.001247193813918683,0.0002494387627837366,0.0002494387627837366
2019,-0.8022086348905924,0,0.0,184606.0,11,12.125984520158603,-0.5708353198766761,3.123145388490143,1.1142128194412457,2.5865855591383142,0,-0.7125765365255163,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0022449488650536295,0.0004988775255674732,0.09329009728111748,0.5061112496882015,0.0004988775255674732
2021,-0.9986130132610426,0,0.0,53500.0,12,10.887455624298198,-0.8984863754118747,0.4951963415606652,-0.5084841901455145,-0.13420722710911134,0,-0.8695048238663561,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0004988775255674732,0.007233724120728361,0.5061112496882015,0.0004988775255674732
2022,-0.8896822110022222,0,0.0,62000.0,13,11.034905792929415,-1.062311903179474,0.6594431569937576,-0.5084841901455145,-0.13420722710911134,0,-0.18081605638697945,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.012970815664754302,0.0004988775255674732,0.22649039660763282,0.03916188575704665,0.0004988775255674732
2020,-0.9335337435828885,0,0.0,47998.0,14,10.778935456339678,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.8564821182303103,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.011723621850835619,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2013,0.2884380738208756,0,0.0,29990.0,15,10.30865261563529,0.4121178467289197,0.43132258000335155,0.966694909478813,1.2261891660146014,0,-0.0438746553940277,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2021,-1.2054400193054846,0,0.0,250000.0,16,12.429220196836383,-0.8984863754118747,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,-1.502780729683961,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07857321027687703,0.0022449488650536295,0.12372162634073335,0.031928161636318286,0.0022449488650536295
2013,-0.06967958823998618,0,0.0,16800.0,17,9.729193687429403,0.4121178467289197,-0.20741503556978536,-0.06593046025821621,-0.13420722710911134,0,-0.40937703210355064,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0004988775255674732,0.22649039660763282,0.11773509603392367,0.0004988775255674732
2003,0.17751836646463307,0,0.0,11000.0,18,9.305741456739435,2.0503731244049126,-0.3716618510028777,-0.13968941523943265,-0.13420722710911134,0,-0.8136110987279973,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.028934896482913443,0.0007483162883512097,0.002993265153404839,0.03317535545023697,0.0007483162883512097
2018,-0.5635400231999187,0,0.0,68750.0,19,11.13824656087758,-0.4070097921090768,2.028166618936194,0.966694909478813,1.2261891660146014,0,-0.42197479333677596,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.011723621850835619,0.0014966325767024195,0.01845846844599651,0.5061112496882015,0.0014966325767024195
2023,-1.1343940343350636,0,0.0,60000.0,20,11.002116507732017,-1.2261374309470734,0.43132258000335155,-0.13968941523943265,-0.13420722710911134,0,-0.9690488867318141,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.004988775255674732,0.0009977550511349464,0.01845846844599651,0.13444749314043403,0.0009977550511349464
2000,1.3155928121146323,0,0.0,4500.0,21,8.412054873292933,2.5418497077077107,-1.785279442497026,-1.0985558299952454,-1.4946036202328241,0,-0.3506109018142721,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07283611873285109,0.0002494387627837366,0.08730356697430781,0.5061112496882015,0.0002494387627837366
2020,-0.7406290732204025,0,0.0,38598.0,22,10.560981648381585,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.3839640184073102,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0002494387627837366,0.20354203043152905,0.13444749314043403,0.0002494387627837366
2023,-1.1836768077586908,0,0.0,58504.0,23,10.976867499653059,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-1.270843063207444,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09628336243452232,0.005986530306809678,0.0004988775255674732,0.5061112496882015,0.005986530306809678
2021,-0.24321155799008018,0,0.0,61000.0,24,11.0186455364637,-0.8984863754118747,0.24882611841102673,1.187971774422462,1.2261891660146014,0,1.44343075447811,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0004988775255674732,0.08730356697430781,0.5061112496882015,0.0004988775255674732
2022,-1.0148684876149747,0,0.0,32300.0,25,10.382853468483827,-1.062311903179474,-0.47203490487865635,-1.2460737399576782,-1.4946036202328241,0,-0.6918869862044603,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.017959590920429036,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2016,0.6085944222434372,0,0.0,13998.0,26,9.546741177474825,-0.07935873657387821,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.9109936349580038,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.028934896482913443,0.0002494387627837366,0.08730356697430781,0.5061112496882015,0.0002494387627837366
2021,-0.9029925758849714,0,0.0,59995.0,27,11.002033172315251,-0.8984863754118747,0.4951963415606652,-1.2460737399576782,-1.4946036202328241,0,-0.5767281683797149,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2015,0.08189792908856186,0,0.0,25700.0,28,10.154285180632154,0.0844667911937211,1.0700601955764886,0.524141179591515,1.2261891660146014,0,0.014680675703300559,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0007483162883512097,0.12372162634073335,0.5061112496882015,0.0007483162883512097
2017,0.3282161757693213,0,0.0,21375.0,29,9.970024076336372,-0.2431842643414775,-0.16179092017170416,-1.2460737399576782,-0.13420722710911134,1,0.7958087925416595,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.001995510102269893,0.0014966325767024195,0.5061112496882015,0.001995510102269893
2018,-0.6868903874150505,0,0.0,48000.0,30,10.778977123006351,-0.4070097921090768,0.3126998799683404,-0.5084841901455145,-0.13420722710911134,0,-0.6377930136669284,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.001247193813918683,0.09329009728111748,0.5061112496882015,0.001247193813918683
2006,3.0160684222357346,1,0.0,10900.0,31,9.296609807128359,1.5588965411021147,0.1575778876148643,1.4830075943473278,1.2261891660146014,0,2.0990408963200484,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0002494387627837366,0.09329009728111748,0.11773509603392367,0.0002494387627837366
2020,-0.5676517020070897,0,0.0,24998.0,32,10.126591103050316,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.03974235741295705,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2011,2.032554851560414,0,0.0,5999.0,33,8.699514748210191,0.7397689022641183,-0.47203490487865635,-0.13968941523943265,-0.13420722710911134,0,1.2593997138865067,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2016,1.0323650766067094,0,0.0,46900.0,34,10.75579427616868,-0.07935873657387821,0.5043211646402815,1.4830075943473278,1.2261891660146014,0,1.4876725601960912,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0007483162883512097,0.22649039660763282,0.13444749314043403,0.0007483162883512097
2017,1.0381023028492737,0,0.0,15900.0,35,9.674137279312397,-0.2431842643414775,-1.3480179205218155,-0.9510379200328128,-1.4946036202328241,0,1.8825957377080718,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0002494387627837366,0.06510351708655525,0.5061112496882015,0.0002494387627837366
2018,-0.3912128709607631,0,0.0,33598.0,36,10.42225158360364,-0.4070097921090768,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.12046502846933305,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0009977550511349464,0.12372162634073335,0.5061112496882015,0.0009977550511349464
2012,1.1638431779988074,0,0.0,8999.0,37,9.104979856318357,0.575943374496519,-1.065148405053712,-1.2460737399576782,-1.4946036202328241,0,0.6610414458930394,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2007,-0.9278538896027498,0,0.0,8200.0,38,9.012011377036412,1.3950710133345154,-1.4118916820791292,-0.7297610550891636,-0.13420722710911134,0,-1.3906472706325774,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.017959590920429036,0.0004988775255674732,0.010476428036916938,0.13444749314043403,0.0004988775255674732
2014,0.1010220165637761,1,0.0,20000.0,39,9.90353755128617,0.2482923189613204,-0.8005285357448411,-1.2460737399576782,-1.4946036202328241,0,-0.11094712556005816,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.001247193813918683,0.20354203043152905,0.13444749314043403,0.001247193813918683
2011,-0.8513575397018929,0,0.0,79950.0,40,11.289169226001263,0.7397689022641183,2.0464162650954263,1.7042844592909767,2.5865855591383142,0,-1.263498551678379,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.008231479171863308,0.0007483162883512097,0.22649039660763282,0.5061112496882015,0.0007483162883512097
2023,-1.1807125742000326,0,0.0,45498.0,41,10.725445626675544,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-1.252690910567272,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.015714642055375407,0.0002494387627837366,0.0007483162883512097,0.11773509603392367,0.0002494387627837366
2007,2.390538645008949,1,0.0,14000.0,42,9.546884034617925,1.3950710133345154,-0.16179092017170416,-0.5084841901455145,-0.13420722710911134,0,0.8672332841846007,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022449488650536295,0.0014966325767024195,0.20354203043152905,0.11773509603392367,0.0002494387627837366
2019,-1.047398560410314,0,0.0,75798.0,43,11.235840378931302,-0.5708353198766761,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-1.21306846985808,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0002494387627837366,0.08730356697430781,0.5061112496882015,0.0002494387627837366
2022,-1.1697353479892596,0,0.0,119999.0,44,11.695247021764184,-1.062311903179474,1.9004190958215665,-0.13968941523943265,-0.13420722710911134,0,-1.3241284145060126,0,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0007483162883512097,0.0004988775255674732,0.06510351708655525,0.13444749314043403,0.0004988775255674732
2012,-0.2049633830396517,1,0.0,36880.0,45,10.515451792270389,0.575943374496519,-0.16179092017170416,-0.5084841901455145,-0.13420722710911134,0,-0.628527115119659,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.22649039660763282,0.03916188575704665,0.0004988775255674732
2021,-0.2556230907614942,0,0.0,43147.0,46,10.67239134549532,-0.8984863754118747,-0.16179092017170416,1.187971774422462,-0.13420722710911134,0,1.405428344595944,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.07283611873285109,0.0002494387627837366,0.22649039660763282,0.014716887004240458,0.0002494387627837366
2017,-0.7733312628030188,1,0.0,29000.0,47,10.275085591132715,-0.2431842643414775,-0.910026412700236,-1.2460737399576782,-1.4946036202328241,0,-0.8905847430613942,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008231479171863308,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2016,0.46721004353917833,0,0.0,17500.0,48,9.770013301136158,-0.07935873657387821,-0.5450334895155863,-0.13968941523943265,-0.13420722710911134,0,0.7185938292679828,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2017,0.15921661475085302,0,0.0,30990.0,49,10.341452118734878,-0.2431842643414775,-0.25303915096786656,-0.06593046025821621,-0.13420722710911134,0,0.5370820620881146,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2017,-0.09021885818836627,1,0.0,52500.0,50,10.868587496017359,-0.2431842643414775,1.5992999341942304,0.22910535966664922,1.2261891660146014,0,0.15521347033688837,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0009977550511349464,0.12372162634073335,0.5061112496882015,0.0009977550511349464
2016,0.16889340301331143,1,0.0,20848.0,51,9.945061264446057,-0.07935873657387821,-0.16179092017170416,-0.9510379200328128,-0.13420722710911134,0,0.31263622491810555,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.015714642055375407,0.0002494387627837366,0.0002494387627837366,0.5061112496882015,0.0002494387627837366
2005,0.8831971943000384,0,0.0,19500.0,52,9.87822102528824,1.7227220688697142,-0.02491857397746052,1.7042844592909767,1.2261891660146014,0,-0.30268921884421857,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.003991020204539786,0.0022449488650536295,0.12372162634073335,0.5061112496882015,0.0022449488650536295
2013,-0.49182469516786526,0,0.0,73000.0,53,11.19822841866684,0.4121178467289197,0.6594431569937576,0.08158744970421634,-0.13420722710911134,0,-0.8402271583176919,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.003492142678972312,0.08730356697430781,0.5061112496882015,0.003492142678972312
2016,1.057226390324488,0,0.0,19800.0,54,9.893487720457795,-0.07935873657387821,-1.0925228742925608,-1.2460737399576782,-1.4946036202328241,0,1.5215045292745477,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.001995510102269893,0.22649039660763282,0.5061112496882015,0.001995510102269893
2009,1.3364763156375663,0,0.0,7500.0,55,8.922791623969637,1.0674199577993169,-0.7092803049486787,-0.13968941523943265,-0.13420722710911134,0,0.3689697065076852,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.006984285357944624,0.0009977550511349464,0.08730356697430781,0.5061112496882015,0.0009977550511349464
2023,-1.216742355003336,0,0.0,30999.0,56,10.341742483467284,-1.2261374309470734,-0.16179092017170416,-1.61486851486376,-0.13420722710911134,1,-1.473327398142005,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.028934896482913443,0.0002494387627837366,0.0002494387627837366,0.0002494387627837366,0.0002494387627837366
2010,0.3591971974791683,0,0.0,6500.0,57,8.77971129020447,0.9035944300317176,-1.1655214589294907,-1.2460737399576782,-1.4946036202328241,0,-0.29761442348245004,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2014,-0.5289254248697809,0,0.0,28500.0,58,10.25769445336048,0.2482923189613204,0.8419396185860825,0.966694909478813,1.2261891660146014,0,-0.812333527867692,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.09628336243452232,0.003991020204539786,0.22649039660763282,0.5061112496882015,0.003991020204539786
2010,0.6307592396272105,0,0.0,10995.0,59,9.305286849285137,0.9035944300317176,-0.25303915096786656,0.00782849472300023,-0.13420722710911134,0,-0.07588490306056721,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.015964080818159143,0.0002494387627837366,0.08730356697430781,0.13444749314043403,0.0002494387627837366
2018,-0.47270060769265104,0,0.0,42000.0,60,10.645448706505872,-0.4070097921090768,0.6594431569937576,-1.2460737399576782,-1.4946036202328241,0,-0.26303889464402763,0,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.009478672985781991,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2018,-1.0666947646728053,0,0.0,144900.0,61,11.88380602959621,-0.4070097921090768,-0.16179092017170416,1.1142128194412457,-0.13420722710911134,0,-1.3023123711486082,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.0004988775255674732,0.0004988775255674732,0.5061112496882015,0.0004988775255674732
2014,2.3194161636886275,1,0.0,10000.0,62,9.210440366976517,0.2482923189613204,-0.2347895048086341,-0.13968941523943265,-0.13420722710911134,0,2.359023204363606,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0004988775255674732,0.22649039660763282,0.13444749314043403,0.0004988775255674732
2021,-0.9856086337778969,0,0.0,23998.0,63,10.085767441795337,-0.8984863754118747,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.8296871987201728,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.04963831379396358,0.0004988775255674732,0.0037415814417560487,0.03317535545023697,0.0004988775255674732
2014,0.7512409907210602,0,0.0,21000.0,64,9.952325334619427,0.2482923189613204,-0.19829021249016912,-0.13968941523943265,-0.13420722710911134,0,0.6130096952796364,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.001247193813918683,0.22649039660763282,0.5061112496882015,0.001247193813918683
2023,-1.0751093631618995,0,0.0,67900.0,65,11.125806040978839,-1.2261374309470734,0.4951963415606652,-0.5084841901455145,-0.13420722710911134,0,-0.6060058339283789,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0002494387627837366,0.12372162634073335,0.13444749314043403,0.0002494387627837366
2019,-0.8729868826363603,0,0.0,69998.0,66,11.156236235215168,-0.5708353198766761,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.8570520567863243,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.09353953604390122,0.0002494387627837366,0.001995510102269893,0.0002494387627837366,0.0002494387627837366
2023,-1.1211984139771658,0,0.0,46900.0,67,10.75579427616868,-1.2261374309470734,-0.8279030049836897,-1.2460737399576782,-1.4946036202328241,0,-0.8882425298175011,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0002494387627837366,0.20354203043152905,0.13444749314043403,0.0002494387627837366
2022,-1.1439560780726707,0,0.0,99000.0,68,11.502885230075814,-1.062311903179474,1.9004190958215665,-0.13968941523943265,-0.13420722710911134,0,-1.2188849660804146,0,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0007483162883512097,0.0004988775255674732,0.06510351708655525,0.5061112496882015,0.0004988775255674732
2019,-0.3288300976166143,0,0.0,31000.0,69,10.34177474101152,-0.5708353198766761,-0.7275299511079111,-1.2460737399576782,-1.4946036202328241,0,0.2537035372425945,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0009977550511349464,0.22649039660763282,0.5061112496882015,0.0009977550511349464
2006,-0.4153283452670083,1,0.0,19995.0,70,9.903287532533462,1.5588965411021147,0.8875637339841637,1.7780434142721928,1.2261891660146014,0,-1.0713666231755665,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.006984285357944624,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2017,-0.9568460062151747,0,0.0,130000.0,71,11.775297421715827,-0.2431842643414775,2.3201609574839135,1.7042844592909767,2.5865855591383142,0,-1.1715332216663752,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008231479171863308,0.0007483162883512097,0.20354203043152905,0.031928161636318286,0.0007483162883512097
2019,-0.13229185063383758,0,0.0,55999.0,72,10.933106969717286,-0.5708353198766761,0.8875637339841637,-0.5084841901455145,-0.13420722710911134,0,0.6548856290340896,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0037415814417560487,0.22649039660763282,0.03142928411075081,0.0037415814417560487
2023,-1.2194579754248165,0,0.0,49950.0,73,10.818797803896322,-1.2261374309470734,-0.25303915096786656,-1.5411095598825437,-1.4946036202328241,0,-1.4899571121736463,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.04963831379396358,0.0002494387627837366,0.09329009728111748,0.11773509603392367,0.0002494387627837366
2019,-0.8314684887276701,1,0.0,59950.0,74,11.00128284088368,-0.5708353198766761,1.0609353724968722,-0.5822431451267309,-0.13420722710911134,0,-0.7723029742447912,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2019,-0.10287900409695809,0,0.0,42499.0,75,10.657259354912508,-0.5708353198766761,0.0663296568187019,-0.5084841901455145,-0.13420722710911134,0,0.7149243618525499,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.001247193813918683,0.22649039660763282,0.5061112496882015,0.001247193813918683
2023,-1.2255264308624514,0,0.0,359991.0,76,12.793837087963153,-1.2261374309470734,-0.16179092017170416,1.1142128194412457,-0.13420722710911134,0,-1.5515338983555966,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.006485407832377151,0.0004988775255674732,0.0002494387627837366,0.002494387627837366,0.0004988775255674732
2019,-0.7934115546519938,0,0.0,44999.0,77,10.714417768752456,-0.5708353198766761,0.8784389109045474,-0.5084841901455145,-0.13420722710911134,0,-0.6946195683223357,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008480917934647045,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2017,-0.3197079078909371,1,0.0,30000.0,78,10.308985993422082,-0.2431842643414775,0.1119537722167831,-0.5084841901455145,-0.13420722710911134,0,-0.19611851624708115,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.011723621850835619,0.0002494387627837366,0.06510351708655525,0.5061112496882015,0.0002494387627837366
2005,-0.45244819905639916,0,0.0,11100.0,79,9.314790473332646,1.7227220688697142,-0.9374008819390847,-0.28720732520186554,-0.13420722710911134,0,-1.1206017946779192,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0002494387627837366,0.20354203043152905,0.13444749314043403,0.0002494387627837366
2020,-0.8314684887276701,0,0.0,37998.0,80,10.545315122572783,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.6064742765771576,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.03242703916188576,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
